index,country,year,wealth_index,is_urban,households,latitude,longitude,is_poorest,RGB_prob_is_poorest,SWIR1_prob_is_poorest,TEMP1_prob_is_poorest,NIGHTLIGHTS_prob_is_poorest,NIR_prob_is_poorest,SWIR2_prob_is_poorest
senegal_2010_00-28,senegal,2010.0,1.2396692037582395,1.0,19.0,14.770055770874023,-16.92442512512207,0,0.009299674071371555,0.026460958644747734,0.05536899343132973,0.022938871756196022,0.05224035680294037,0.012335194274783134
angola_2011_00-76,angola,2011.0,-0.1571527868509292,0.0,37.0,-7.368189811706543,20.80959129333496,0,0.07183611392974854,0.22667041420936584,0.2048112452030182,0.017362065613269806,0.2947962284088135,0.17888477444648743
malawi_2015_00-236,malawi,2015.0,0.2377825528383255,0.0,32.0,-10.972999572753906,33.97158432006836,0,0.5034037232398987,0.4700794816017151,0.33073264360427856,0.2266211360692978,0.4699213206768036,0.40495309233665466
malawi_2010_00-532,malawi,2010.0,-0.7577298283576965,0.0,32.0,-13.188605308532717,33.848411560058594,1,0.6084596514701843,0.5978633165359497,0.5420517325401306,0.15909253060817719,0.40143296122550964,0.7383412718772888
togo_2013_00-45,togo,2013.0,0.9214460849761964,1.0,28.0,6.914024829864502,0.625810980796814,0,0.10058345645666122,0.19204995036125183,0.13294240832328796,0.021888604387640953,0.110819011926651,0.0796351209282875
zambia_2013_00-323,zambia,2013.0,-0.5137389302253723,0.0,21.0,-17.204853057861328,26.667356491088867,1,0.45380887389183044,0.2621432840824127,0.3125767707824707,0.37664785981178284,0.08587413281202316,0.5385292768478394
rwanda_2010_00-479,rwanda,2010.0,-0.7314937710762024,0.0,26.0,-1.4675389528274536,29.608848571777344,1,0.3335527181625366,0.13678956031799316,0.12277887016534805,0.09290056675672531,0.413186252117157,0.20443712174892426
lesotho_2014_00-126,lesotho,2014.0,-0.0955208986997604,0.0,21.0,-28.723880767822266,28.19311141967773,0,0.11917588859796524,0.1539103239774704,0.19079206883907318,0.06665047258138657,0.15668173134326935,0.09683728963136673
tanzania_2011_00-122,tanzania,2011.0,0.5052260160446167,1.0,18.0,-9.60245132446289,33.85686111450195,0,0.27878668904304504,0.4673112630844116,0.2098129242658615,0.030859146267175674,0.6598505973815918,0.29563620686531067
zimbabwe_2015_00-361,zimbabwe,2015.0,1.865653395652771,1.0,27.0,-20.175556182861328,28.534460067749023,0,0.01902937702834606,0.045367106795310974,0.14500077068805695,0.15440134704113007,0.07014211267232895,0.10998373478651047
tanzania_2011_00-432,tanzania,2011.0,1.237444281578064,1.0,18.0,-6.154426097869873,39.21544647216797,0,0.020582709461450577,0.06456232070922852,0.1494264155626297,0.033572591841220856,0.025358345359563828,0.16667374968528748
kenya_2014_11-27,kenya,2014.0,-0.1929337531328201,0.0,23.0,-0.5435420274734497,37.54119873046875,0,0.37874260544776917,0.2914402186870575,0.4540116488933563,0.15442156791687012,0.3542439937591553,0.27872270345687866
burkina_faso_2010_00-221,burkina_faso,2010.0,-0.9554949402809144,0.0,25.0,12.256573677062988,0.4749689996242523,1,0.0847640335559845,0.4756406545639038,0.1227659061551094,0.6569193601608276,0.3449523150920868,0.49553588032722473
malawi_2010_00-474,malawi,2010.0,-0.7498708963394165,0.0,34.0,-13.889609336853027,32.960960388183594,1,0.12528924643993378,0.2787591516971588,0.33905571699142456,0.6569193601608276,0.3672088384628296,0.3917406499385834
tanzania_2010_00-229,tanzania,2010.0,-0.886091947555542,0.0,22.0,-4.830592155456543,34.504432678222656,1,0.22665831446647644,0.6658036112785339,0.32752811908721924,0.6569193601608276,0.3174557387828827,0.6649471521377563
tanzania_2011_00-1,tanzania,2011.0,-0.682010293006897,0.0,18.0,-8.207527160644531,31.8222770690918,1,0.5001305341720581,0.7722611427307129,0.31348997354507446,0.6569193601608276,0.5598363280296326,0.5626908540725708
zambia_2013_00-391,zambia,2013.0,-0.5238187313079834,0.0,25.0,-14.42006492614746,31.40473365783692,1,0.30892544984817505,0.2846774160861969,0.15033414959907532,0.5255823731422424,0.2741716206073761,0.24219192564487457
benin_2012_00-97,benin,2012.0,-0.7647236585617065,1.0,24.0,10.49177360534668,1.2390947341918943,1,0.532103419303894,0.2584895193576813,0.3914128243923187,0.21750465035438538,0.4334411323070526,0.38413557410240173
senegal_2010_00-191,senegal,2010.0,0.2042964547872543,0.0,18.0,15.794882774353027,-16.26763916015625,0,0.42520469427108765,0.48076319694519043,0.34730663895606995,0.17761710286140442,0.27776026725769043,0.3887842893600464
nigeria_2013_00-339,nigeria,2013.0,1.5270439386367798,1.0,44.0,11.10173511505127,7.740862846374512,0,0.020177314057946205,0.10707543045282364,0.2014411985874176,0.08094912022352219,0.09081876277923584,0.11857538670301437
ethiopia_2016_01-17,ethiopia,2016.0,-1.1125401258468628,0.0,21.0,11.382124900817873,41.70209503173828,1,0.5944225192070007,0.17138709127902985,0.10906714200973511,0.302529901266098,0.08507858961820602,0.24166616797447205
uganda_2011_00-135,uganda,2011.0,-0.6636117696762085,0.0,20.0,0.2202859967947006,33.76347351074219,1,0.27755096554756165,0.2426212728023529,0.37484678626060486,0.6569193601608276,0.5804896354675293,0.395117849111557
lesotho_2009_00-47,lesotho,2009.0,-0.019431710243225,0.0,24.0,-29.73301124572754,27.120582580566406,0,0.14815908670425415,0.1144292801618576,0.10819270461797714,0.3143565356731415,0.21331407129764557,0.07847317308187485
nigeria_2013_00-408,nigeria,2013.0,0.0514715611934661,0.0,45.0,12.564423561096191,4.297319889068604,0,0.2537897825241089,0.2506466209888458,0.06609735637903214,0.1650199592113495,0.23464587330818176,0.4081891179084778
zambia_2013_00-201,zambia,2013.0,-0.6156864762306213,0.0,23.0,-17.146240234375,27.15958976745605,1,0.6785836219787598,0.5695585012435913,0.3891260027885437,0.2680603861808777,0.38101720809936523,0.48048529028892517
tanzania_2011_00-516,tanzania,2011.0,-0.1159285232424736,0.0,18.0,-4.947743892669678,39.70151138305664,0,0.04233485460281372,0.20451687276363373,0.20629236102104187,0.266131728887558,0.029073243960738182,0.310299277305603
zambia_2013_00-512,zambia,2013.0,1.690200924873352,1.0,22.0,-12.791001319885254,28.18738555908203,0,0.020295679569244385,0.13486157357692719,0.2137785702943802,0.06776224076747894,0.1270509958267212,0.18571485579013824
angola_2015_00-296,angola,2015.0,0.1942210495471954,0.0,17.0,-5.416250228881836,12.47972583770752,0,0.05375763028860092,0.2531730532646179,0.2429036647081375,0.21147270500659943,0.19112473726272583,0.4226652979850769
tanzania_2015_00-560,tanzania,2015.0,1.9355422258377075,1.0,22.0,-6.210763931274414,39.20690155029297,0,0.007068650331348181,0.047009509056806564,0.12465987354516983,0.02501562051475048,0.028358247131109238,0.04827345535159111
ethiopia_2016_09-40,ethiopia,2016.0,-0.8746002316474915,0.0,24.0,10.115443229675291,34.46266555786133,1,0.7076242566108704,0.7775448560714722,0.5351367592811584,0.3639337122440338,0.29252973198890686,0.6020921468734741
cote_d_ivoire_2012_00-172,cote_d_ivoire,2012.0,-0.1232505664229393,0.0,29.0,10.159125328063965,-5.074449062347412,0,0.1499682366847992,0.14295043051242828,0.2822800874710083,0.40913593769073486,0.15190722048282623,0.14204151928424835
benin_2012_00-265,benin,2012.0,1.121660590171814,1.0,24.0,7.78358793258667,2.191384792327881,0,0.1680936962366104,0.06753493845462799,0.2147378772497177,0.039738815277814865,0.15383492410182953,0.21311797201633453
senegal_2012_00-128,senegal,2012.0,-0.1649304181337356,0.0,20.0,14.63294792175293,-14.751053810119627,0,0.27791962027549744,0.2350669801235199,0.253121942281723,0.3952074646949768,0.34698620438575745,0.13916292786598206
zimbabwe_2015_00-370,zimbabwe,2015.0,-0.4316185712814331,0.0,28.0,-22.127689361572266,30.765533447265625,0,0.34408363699913025,0.3934621810913086,0.2442161589860916,0.4467694163322449,0.27269813418388367,0.2171173393726349
ethiopia_2016_03-9,ethiopia,2016.0,-0.6339490413665771,0.0,28.0,11.699828147888184,37.31304168701172,1,0.47737962007522583,0.4924716353416443,0.1495256870985031,0.11631110310554504,0.3761034607887268,0.4170988202095032
zimbabwe_2015_00-203,zimbabwe,2015.0,-0.1362160444259643,0.0,28.0,-21.344411849975582,28.130767822265625,0,0.523965060710907,0.2202078104019165,0.35845232009887695,0.29281899333000183,0.3099844455718994,0.31163129210472107
malawi_2014_00-45,malawi,2014.0,-0.4703372418880462,0.0,25.0,-12.962594032287598,34.264190673828125,0,0.06261508166790009,0.09065056592226028,0.09943792223930359,0.12692071497440338,0.024885371327400208,0.22237426042556763
rwanda_2014_00-104,rwanda,2014.0,-0.6989554166793823,0.0,26.0,-2.566181898117065,29.70480728149414,1,0.23201540112495422,0.2691674828529358,0.29596155881881714,0.06275232136249542,0.36221930384635925,0.19276876747608185
zimbabwe_2015_00-92,zimbabwe,2015.0,0.616690456867218,0.0,26.0,-17.664348602294922,31.16844940185547,0,0.1382792741060257,0.24207082390785217,0.19985133409500122,0.08420588076114655,0.1133483275771141,0.19909605383872986
burkina_faso_2010_00-254,burkina_faso,2010.0,-0.3104707300662994,0.0,24.0,11.53631591796875,-1.205698013305664,0,0.21481864154338837,0.02552049234509468,0.1970178335905075,0.6569193601608276,0.20331543684005737,0.25762519240379333
ethiopia_2010_00-495,ethiopia,2010.0,0.4491879940032959,1.0,29.0,14.048572540283203,39.57172393798828,0,0.32327237725257874,0.31098806858062744,0.4209822118282318,0.049374595284461975,0.19390302896499634,0.23240581154823303
nigeria_2013_00-836,nigeria,2013.0,1.2067124843597412,1.0,45.0,7.083759784698486,4.841296195983887,0,0.06367657333612442,0.33855709433555603,0.312130331993103,0.01709064282476902,0.19115108251571655,0.3360714912414551
togo_2013_00-37,togo,2013.0,1.2523456811904907,1.0,28.0,6.170801162719727,1.298058032989502,0,0.0032586962915956974,0.020447203889489174,0.06658456474542618,0.04404645040631294,0.05855993181467056,0.08093956112861633
democratic_republic_of_congo_2013_00-329,democratic_republic_of_congo,2013.0,-0.8490872979164124,0.0,34.0,-3.829700946807861,24.874099731445312,1,0.5001786351203918,0.2231101244688034,0.23633694648742676,0.6140699982643127,0.2570157051086426,0.12584476172924042
togo_2013_00-21,togo,2013.0,-0.0359027311205863,0.0,29.0,8.1839599609375,1.1171029806137085,0,0.5378503203392029,0.40850040316581726,0.4410472810268402,0.24613772332668304,0.0736430436372757,0.42921197414398193
malawi_2015_00-483,malawi,2015.0,-0.5728830695152283,0.0,32.0,-14.284035682678224,33.93782043457031,1,0.7812748551368713,0.19272644817829132,0.4425644874572754,0.3532060980796814,0.30379047989845276,0.2674611210823059
malawi_2012_00-9,malawi,2012.0,-0.6157780885696411,0.0,24.0,-12.203973770141602,34.00809860229492,1,0.27127987146377563,0.20206817984580994,0.20215851068496704,0.14772868156433105,0.39920172095298767,0.31151437759399414
benin_2012_00-301,benin,2012.0,-0.2151602357625961,0.0,24.0,7.965253829956055,2.107078313827514,0,0.41122958064079285,0.2744133472442627,0.36014077067375183,0.4017525613307953,0.16504570841789246,0.4587542712688446
ethiopia_2010_00-297,ethiopia,2010.0,-0.8901047706604004,0.0,30.0,9.825013160705566,35.39622116088867,1,0.9593647718429565,0.7316043972969055,0.5111724138259888,0.6569193601608276,0.4806174635887146,0.6453345417976379
mali_2012_00-263,mali,2012.0,0.095531016588211,0.0,26.0,14.527264595031738,-9.90604305267334,0,0.4240224063396454,0.6180494427680969,0.0685470849275589,0.22061429917812347,0.23542356491088867,0.5571670532226562
angola_2011_00-102,angola,2011.0,-1.023241639137268,0.0,37.0,-7.790408134460449,15.392677307128906,1,0.5793878436088562,0.4680444002151489,0.20523275434970856,0.6569193601608276,0.31046542525291443,0.5565856099128723
zimbabwe_2015_00-64,zimbabwe,2015.0,-0.0852776318788528,0.0,26.0,-21.024797439575195,31.5879020690918,0,0.08824429661035538,0.010792109183967113,0.09387968480587006,0.078632652759552,0.008684532716870308,0.24368226528167725
zimbabwe_2015_00-274,zimbabwe,2015.0,1.6593098640441897,1.0,27.0,-17.95429229736328,25.82037734985352,0,0.17149558663368225,0.1492927074432373,0.28258734941482544,0.02687828615307808,0.16107600927352905,0.1414494663476944
kenya_2014_17-36,kenya,2014.0,-0.5937924981117249,0.0,25.0,-1.301785945892334,34.6954460144043,1,0.5874240398406982,0.3580544888973236,0.19309751689434052,0.34316375851631165,0.3358851969242096,0.4316137433052063
uganda_2011_00-356,uganda,2011.0,-0.2478664368391037,0.0,17.0,1.7706340551376345,31.43229484558105,0,0.34613630175590515,0.3690744638442993,0.24174924194812775,0.6569193601608276,0.14061681926250458,0.30245113372802734
democratic_republic_of_congo_2013_00-475,democratic_republic_of_congo,2013.0,-0.8532716035842896,0.0,34.0,-8.225004196166992,22.37039566040039,1,0.6390358209609985,0.4600329101085663,0.5028508305549622,0.0749841183423996,0.41068366169929504,0.7140003442764282
mali_2015_00-50,mali,2015.0,1.34316086769104,1.0,24.0,12.763920783996582,-8.104157447814941,0,0.14579005539417267,0.33644771575927734,0.343326598405838,0.06808129698038101,0.2803746163845062,0.27336055040359497
malawi_2010_00-696,malawi,2010.0,-0.5952609181404114,0.0,34.0,-11.260259628295898,33.667259216308594,1,0.5448263883590698,0.5880346298217773,0.2946441173553467,0.6569193601608276,0.3045582175254822,0.6301504969596863
rwanda_2014_00-91,rwanda,2014.0,0.297834038734436,1.0,24.0,-1.4747289419174194,29.631282806396484,0,0.25128790736198425,0.16415829956531525,0.18469266593456268,0.06475836038589478,0.1050218716263771,0.18187867105007172
mozambique_2011_00-544,mozambique,2011.0,-0.0338749028742313,0.0,25.0,-26.4158878326416,32.233970642089844,0,0.524840772151947,0.20632515847682953,0.20446015894412994,0.2610975503921509,0.2716589868068695,0.2467832863330841
malawi_2015_00-77,malawi,2015.0,-0.5151059627532959,0.0,30.0,-9.5829496383667,33.21222305297852,1,0.314613401889801,0.41423243284225464,0.4448085129261017,0.29091325402259827,0.33698704838752747,0.5269970893859863
cameroon_2011_00-290,cameroon,2011.0,1.303364634513855,1.0,24.0,5.974314212799072,10.147117614746094,0,0.04589306563138962,0.34826457500457764,0.2854226529598236,0.015317786484956741,0.19932439923286438,0.16756577789783478
ghana_2014_00-9,ghana,2014.0,-0.311008870601654,0.0,30.0,8.095317840576172,-2.505134105682373,0,0.4195096790790558,0.26524046063423157,0.4087529480457306,0.41501063108444214,0.3187941014766693,0.33339041471481323
kenya_2014_13-42,kenya,2014.0,1.2888379096984863,1.0,21.0,-0.4544450044631958,39.65583801269531,0,0.03599442169070244,0.10766105353832245,0.26208025217056274,0.018783245235681534,0.2800929546356201,0.2782215476036072
burkina_faso_2010_00-143,burkina_faso,2010.0,-0.2754608690738678,0.0,25.0,12.793793678283691,-3.3373019695281982,0,0.43964722752571106,0.43474939465522766,0.34578239917755127,0.6569193601608276,0.14292587339878082,0.3373761475086212
cameroon_2011_00-3,cameroon,2011.0,1.16108500957489,1.0,24.0,5.967301845550537,10.150110244750977,0,0.06383680552244186,0.2042272686958313,0.19527937471866608,0.02742590941488743,0.19280974566936493,0.15863454341888428
tanzania_2015_00-480,tanzania,2015.0,-0.6898193359375,0.0,21.0,-7.173068046569824,31.39985656738281,1,0.3500635027885437,0.3791569769382477,0.1344911754131317,0.3660944104194641,0.24516773223876953,0.29656168818473816
senegal_2010_00-292,senegal,2010.0,-0.4811413288116455,0.0,21.0,13.043624877929688,-15.39069366455078,0,0.2442864179611206,0.4899939298629761,0.32553377747535706,0.6569193601608276,0.37418439984321594,0.7279361486434937
democratic_republic_of_congo_2013_00-119,democratic_republic_of_congo,2013.0,-0.5594164729118347,1.0,34.0,2.857403039932251,30.81884384155273,1,0.24569807946681976,0.18819782137870789,0.31224244832992554,0.08251570165157318,0.2827112376689911,0.1461489498615265
ethiopia_2016_04-39,ethiopia,2016.0,-0.898575484752655,0.0,20.0,8.67189884185791,43.36978530883789,1,0.7597191333770752,0.28920692205429077,0.2747175097465515,0.30501022934913635,0.565947949886322,0.2732560634613037
cameroon_2011_00-485,cameroon,2011.0,-0.7931655645370483,0.0,28.0,5.004856109619141,9.660165786743164,1,0.5542119145393372,0.7092496752738953,0.1504237949848175,0.6569193601608276,0.49131694436073303,0.7444705963134766
malawi_2010_00-826,malawi,2010.0,-0.4737123250961303,0.0,32.0,-12.4251127243042,33.832462310791016,0,0.7582218050956726,0.55647873878479,0.4581637382507324,0.6569193601608276,0.9117617011070251,0.532357394695282
uganda_2014_00-162,uganda,2014.0,-0.3348244726657867,0.0,25.0,2.607594013214112,32.175621032714844,0,0.23859095573425293,0.16990512609481812,0.15947166085243225,0.21012338995933533,0.2804245054721832,0.21346251666545868
malawi_2015_00-814,malawi,2015.0,2.507109403610229,1.0,29.0,-13.939249038696287,33.771392822265625,0,0.011886750347912312,0.04794100299477577,0.1709408313035965,0.17543156445026398,0.08127904683351517,0.04985632747411728
rwanda_2010_00-465,rwanda,2010.0,-0.5395851731300354,0.0,26.0,-1.964066982269287,30.6064395904541,1,0.553420901298523,0.2981681227684021,0.4680156707763672,0.6569193601608276,0.2637039124965668,0.3218618333339691
ethiopia_2010_00-217,ethiopia,2010.0,-0.858065664768219,0.0,29.0,8.975787162780762,37.322113037109375,1,0.6077151298522949,0.27612408995628357,0.40896618366241455,0.6569193601608276,0.4412536025047302,0.43309640884399414
senegal_2012_00-112,senegal,2012.0,-0.0567373745143413,0.0,22.0,15.56186866760254,-16.17963409423828,0,0.13637876510620117,0.050266582518815994,0.163513645529747,0.22070544958114624,0.05831863731145859,0.06811273097991943
tanzania_2015_00-529,tanzania,2015.0,0.0991251394152641,0.0,20.0,-5.808619022369385,39.31710052490234,0,0.10116462409496307,0.22084729373455048,0.09723995625972748,0.13437670469284058,0.08446191996335983,0.2073567658662796
cote_d_ivoire_2012_00-250,cote_d_ivoire,2012.0,-0.4106085300445556,0.0,28.0,7.358789920806885,-6.848602771759033,0,0.2426019310951233,0.24488291144371033,0.364574670791626,0.27051010727882385,0.2044457197189331,0.30762526392936707
burkina_faso_2014_00-77,burkina_faso,2014.0,-0.1485689431428909,0.0,26.0,13.044047355651855,-1.553202986717224,0,0.18521173298358917,0.4216601848602295,0.28023481369018555,0.18219615519046783,0.15419895946979523,0.5064851641654968
togo_2013_00-204,togo,2013.0,0.4216943681240082,1.0,29.0,10.898719787597656,0.195383995771408,0,0.08453474193811417,0.08701013773679733,0.01937839388847351,0.06602601706981659,0.0909903421998024,0.07985176146030426
ghana_2014_00-27,ghana,2014.0,1.2957292795181274,1.0,29.0,6.620168209075928,-1.2141809463500977,0,0.09181205183267593,0.1091519296169281,0.16957862675189972,0.030474131926894188,0.2702789306640625,0.12992127239704132
zambia_2013_00-384,zambia,2013.0,-0.4693002998828888,0.0,23.0,-11.255918502807615,29.12798309326172,0,0.7279534935951233,0.6385613679885864,0.2198047637939453,0.2225908637046814,0.1375953108072281,0.7529774904251099
zambia_2013_00-692,zambia,2013.0,-0.4076125025749206,0.0,17.0,-13.77955436706543,28.30284309387207,0,0.4441017508506775,0.11815691739320755,0.35728713870048523,0.1811508983373642,0.14991649985313416,0.052907250821590424
senegal_2010_00-350,senegal,2010.0,1.172615647315979,1.0,21.0,14.962661743164062,-16.813352584838867,0,0.09959300607442856,0.019023869186639786,0.3453461825847626,0.017303694039583206,0.010479616932570934,0.03625865280628204
ghana_2014_00-184,ghana,2014.0,0.9686309695243835,1.0,30.0,10.891648292541504,-1.091933012008667,0,0.04407742992043495,0.11200613528490067,0.04141367971897125,0.034586939960718155,0.05227871239185333,0.15363208949565887
tanzania_2011_00-191,tanzania,2011.0,-0.7649828791618347,0.0,17.0,-4.920856952667236,34.72723388671875,1,0.43033209443092346,0.38673660159111023,0.16652730107307434,0.6569193601608276,0.33192747831344604,0.49982351064682007
guinea_2012_00-52,guinea,2012.0,-0.6388689279556274,0.0,24.0,11.044803619384766,-14.408937454223633,1,0.6317542195320129,0.39046424627304077,0.36380523443222046,0.28219249844551086,0.41433343291282654,0.4346451163291931
guinea_2012_00-95,guinea,2012.0,1.0196868181228638,1.0,24.0,10.367180824279783,-9.290804862976074,0,0.037721116095781326,0.16347482800483704,0.22875458002090454,0.025554608553647995,0.24101100862026215,0.2342485934495926
angola_2015_00-335,angola,2015.0,-1.1064847707748413,0.0,26.0,-15.381534576416016,17.649757385253906,1,0.1997257024049759,0.39233943819999695,0.3261585533618927,0.27010276913642883,0.23277924954891205,0.4341713786125183
zimbabwe_2010_00-82,zimbabwe,2010.0,-0.3969891667366028,0.0,28.0,-16.69602394104004,31.579484939575195,0,0.489534467458725,0.46360909938812256,0.3325304388999939,0.6569193601608276,0.28784024715423584,0.5883306860923767
cote_d_ivoire_2012_00-178,cote_d_ivoire,2012.0,-0.4073355495929718,0.0,31.0,7.534428119659424,-6.3243489265441895,0,0.43223047256469727,0.3439289927482605,0.4990381598472595,0.14304570853710175,0.3834589719772339,0.30895745754241943
kenya_2015_00-50,kenya,2015.0,-0.5910235047340393,0.0,29.0,-3.87158203125,39.71470260620117,1,0.2216835469007492,0.16750462353229523,0.185946986079216,0.11407767981290817,0.3300861716270447,0.22070744633674622
ethiopia_2016_10-23,ethiopia,2016.0,-0.8819317817687988,0.0,19.0,12.349981307983398,40.24240112304688,1,0.20745764672756195,0.5594807267189026,0.15735189616680145,0.31433945894241333,0.433426171541214,0.5297932028770447
malawi_2015_00-122,malawi,2015.0,-0.2975480556488037,0.0,32.0,-12.73498821258545,34.164676666259766,0,0.22327262163162231,0.31934216618537903,0.31333065032958984,0.1170743927359581,0.35129284858703613,0.36577290296554565
cameroon_2011_00-342,cameroon,2011.0,1.4977807998657229,1.0,21.0,3.857721090316773,11.557011604309082,0,0.2902364134788513,0.2935938239097595,0.2046675682067871,0.04312146455049515,0.26926901936531067,0.28819406032562256
democratic_republic_of_congo_2013_00-258,democratic_republic_of_congo,2013.0,-0.4730079770088196,1.0,32.0,-6.723434925079346,23.95720672607422,0,0.32018589973449707,0.048347171396017075,0.23477603495121002,0.16974212229251862,0.2422320395708084,0.13096117973327637
tanzania_2015_00-161,tanzania,2015.0,-0.7609086036682129,0.0,19.0,-8.716592788696289,39.24552536010742,1,0.2686711847782135,0.31325218081474304,0.34694382548332214,0.32181793451309204,0.36779293417930603,0.23042818903923035
uganda_2009_00-9,uganda,2009.0,-0.5882421731948853,0.0,27.0,-0.6957740187644958,31.7072811126709,1,0.6348451375961304,0.5162264704704285,0.4705827534198761,0.6569193601608276,0.1902463287115097,0.5261052846908569
sierra_leone_2013_00-403,sierra_leone,2013.0,-0.333290159702301,0.0,30.0,8.21048355102539,-10.902057647705078,0,0.4016595482826233,0.36457353830337524,0.30129116773605347,0.45757535099983215,0.3162100613117218,0.3816671669483185
ethiopia_2016_04-32,ethiopia,2016.0,-0.7410547733306885,0.0,27.0,7.2549729347229,35.31982421875,1,0.48312708735466003,0.4434509873390198,0.4165569841861725,0.09750401228666306,0.4646686911582947,0.3439905047416687
sierra_leone_2013_00-360,sierra_leone,2013.0,-0.5100891590118408,0.0,30.0,8.044977188110352,-11.323492050170898,1,0.35313865542411804,0.4088294506072998,0.312802255153656,0.2516888380050659,0.5229142904281616,0.3827006220817566
ethiopia_2010_00-436,ethiopia,2010.0,-1.1724095344543457,0.0,31.0,14.142736434936523,39.76015853881836,1,0.6005943417549133,0.6699233651161194,0.8514898419380188,0.6569193601608276,0.6522032618522644,0.7234193682670593
malawi_2010_00-362,malawi,2010.0,-0.5576762557029724,0.0,32.0,-15.56206512451172,35.38785934448242,1,0.2697399854660034,0.13075517117977142,0.19212408363819122,0.24999287724494934,0.32505929470062256,0.29541486501693726
angola_2011_00-177,angola,2011.0,1.1583632230758667,1.0,34.0,-8.81340503692627,13.24410629272461,0,0.03745642676949501,0.17095811665058136,0.18331478536128998,0.04487982764840126,0.08776363730430603,0.08011709898710251
kenya_2014_24-49,kenya,2014.0,0.1179129630327224,0.0,23.0,-0.0770739987492561,36.85649490356445,0,0.17968925833702087,0.2594243586063385,0.26868489384651184,0.3489189147949219,0.1482233852148056,0.22256460785865784
guinea_2012_00-220,guinea,2012.0,-0.3733951151371002,0.0,24.0,8.804173469543457,-8.374110221862793,0,0.38146868348121643,0.2595471441745758,0.36788246035575867,0.40499281883239746,0.2009793370962143,0.3773980140686035
tanzania_2015_00-589,tanzania,2015.0,-0.1530964225530624,0.0,22.0,-4.971160888671875,39.82313919067383,0,0.028146840631961823,0.30613869428634644,0.1794079691171646,0.16694454848766327,0.22184871137142181,0.3274492621421814
burkina_faso_2014_00-65,burkina_faso,2014.0,-0.0780521035194397,0.0,25.0,11.179037094116213,-0.6088460087776184,0,0.160321906208992,0.31203410029411316,0.03938687965273857,0.12162208557128906,0.49710729718208313,0.20963528752326965
sierra_leone_2013_00-83,sierra_leone,2013.0,1.1786078214645386,1.0,28.0,8.475299835205078,-13.205521583557127,0,0.16267132759094238,0.28655168414115906,0.1759522259235382,0.08570236712694168,0.24822521209716797,0.20660337805747986
ethiopia_2016_04-20,ethiopia,2016.0,0.7539653778076172,1.0,21.0,8.228897094726562,34.588233947753906,0,0.118205226957798,0.15972046554088593,0.1328667849302292,0.03550916165113449,0.2507958710193634,0.14129801094532013
tanzania_2011_00-95,tanzania,2011.0,-0.7400084733963013,0.0,17.0,-2.876750946044922,33.2797966003418,1,0.1925256848335266,0.44755685329437256,0.2562953531742096,0.6569193601608276,0.5252090096473694,0.4675474762916565
tanzania_2010_00-304,tanzania,2010.0,-0.8249310255050659,0.0,21.0,-1.2797399759292605,30.902437210083008,1,0.8019084334373474,0.7145354747772217,0.690514087677002,0.6569193601608276,0.5598304271697998,0.769782304763794
nigeria_2013_00-502,nigeria,2013.0,1.5229425430297852,1.0,44.0,6.092781066894531,7.0476250648498535,0,0.059920668601989746,0.25213000178337097,0.18783338367938995,0.05449996143579483,0.08901257812976837,0.15508565306663513
kenya_2014_24-42,kenya,2014.0,-0.4402821660041809,0.0,23.0,0.0134460004046559,34.96871566772461,0,0.4738790988922119,0.3381190598011017,0.5927553176879883,0.39082542061805725,0.34383684396743774,0.5157995223999023
zimbabwe_2015_00-382,zimbabwe,2015.0,-0.2148910760879516,0.0,23.0,-19.851951599121094,28.240478515625,0,0.19450390338897705,0.12164502590894699,0.09162725508213043,0.14637906849384308,0.14330099523067474,0.09627266973257065
burkina_faso_2010_00-153,burkina_faso,2010.0,-0.7989810109138489,0.0,26.0,11.076411247253418,-0.8643890023231506,1,0.24162881076335907,0.5137339234352112,0.10812651365995407,0.6569193601608276,0.5978659987449646,0.4965098202228546
lesotho_2014_00-98,lesotho,2014.0,0.342479407787323,1.0,23.0,-29.496238708496094,28.633464813232425,0,0.24486586451530457,0.6278918981552124,0.29941025376319885,0.11656735092401505,0.5191333889961243,0.46136659383773804
cameroon_2011_00-304,cameroon,2011.0,-0.8267232775688171,0.0,26.0,9.982643127441406,14.095986366271973,1,0.1801755577325821,0.2849996089935303,0.45203855633735657,0.6569193601608276,0.28445497155189514,0.3654656708240509
ghana_2014_00-30,ghana,2014.0,0.1432735025882721,0.0,27.0,6.140651226043701,0.9552040100097656,0,0.0653964951634407,0.014775693416595459,0.030502421781420708,0.12031916528940201,0.12018074095249176,0.026522383093833923
rwanda_2010_00-103,rwanda,2010.0,-0.8572288751602173,0.0,25.0,-2.1893930435180664,29.37662124633789,1,0.4300195574760437,0.6708341240882874,0.5709061026573181,0.6569193601608276,0.5696623921394348,0.7381850481033325
angola_2015_00-385,angola,2015.0,2.3577446937561035,1.0,26.0,-12.583879470825195,13.400635719299316,0,0.0023341053165495396,0.17904983460903168,0.11777065694332123,0.07746666669845581,0.08436757326126099,0.34705260396003723
uganda_2014_00-175,uganda,2014.0,0.2356635183095932,0.0,28.0,0.6385660171508789,30.25580406188965,0,0.18283608555793762,0.2693448066711426,0.2477174550294876,0.04297662898898125,0.23382128775119781,0.19934546947479248
