index,country,year,wealth_index,is_urban,households,latitude,longitude,is_poorest
ethiopia_2010_00-342,ethiopia,2010.0,-1.0462299585342407,0.0,24.0,11.002396583557127,40.205711364746094,1
zambia_2013_00-664,zambia,2013.0,-0.8984425663948059,0.0,20.0,-16.70406150817871,22.63263320922852,1
kenya_2014_12-45,kenya,2014.0,-0.3521099388599396,0.0,24.0,-0.9630749821662904,37.61706161499024,0
senegal_2012_00-32,senegal,2012.0,0.1248141750693321,0.0,22.0,14.862021446228027,-15.836041450500488,0
zimbabwe_2015_00-271,zimbabwe,2015.0,0.4336691200733185,0.0,26.0,-20.26210021972656,32.64048385620117,0
cote_d_ivoire_2012_00-182,cote_d_ivoire,2012.0,0.6661931276321411,1.0,23.0,7.417962074279785,-6.062224864959717,0
togo_2013_00-98,togo,2013.0,1.378631353378296,1.0,27.0,9.004056930541992,1.1377049684524536,0
lesotho_2009_00-143,lesotho,2009.0,-0.5707749128341675,0.0,22.0,-29.308135986328125,28.922929763793945,1
zambia_2013_00-128,zambia,2013.0,-0.1807046085596084,0.0,20.0,-12.48801326751709,27.707115173339844,0
ethiopia_2016_11-15,ethiopia,2016.0,0.9922876954078674,1.0,26.0,9.30325698852539,42.139442443847656,0
zimbabwe_2010_00-350,zimbabwe,2010.0,-0.8428265452384949,0.0,26.0,-17.780241012573242,27.30735206604004,1
nigeria_2013_00-785,nigeria,2013.0,1.3605588674545288,1.0,43.0,6.452498912811279,3.2125179767608643,0
mozambique_2011_00-243,mozambique,2011.0,-0.6395160555839539,0.0,25.0,-16.15143585205078,33.14961624145508,1
ethiopia_2016_07-29,ethiopia,2016.0,1.131857991218567,1.0,28.0,9.31284523010254,42.11922073364258,0
lesotho_2009_00-166,lesotho,2009.0,-0.2840579152107239,0.0,23.0,-29.225046157836918,29.013154983520508,0
tanzania_2010_00-307,tanzania,2010.0,-0.758520781993866,0.0,22.0,-1.6291370391845703,30.94136428833008,1
democratic_republic_of_congo_2013_00-172,democratic_republic_of_congo,2013.0,1.7196497917175293,1.0,34.0,-4.3578290939331055,15.318845748901367,0
mozambique_2011_00-194,mozambique,2011.0,-0.5766656398773193,0.0,25.0,-16.16393280029297,35.78135681152344,1
guinea_2012_00-110,guinea,2012.0,-0.2968592643737793,0.0,21.0,7.860814094543457,-8.837997436523438,0
malawi_2010_00-194,malawi,2010.0,-0.5421465635299683,0.0,29.0,-13.576136589050291,34.31599807739258,1
malawi_2010_00-485,malawi,2010.0,-0.5768915414810181,0.0,33.0,-15.52076244354248,35.28771209716797,1
nigeria_2010_00-186,nigeria,2010.0,1.0659817457199097,0.0,25.0,7.257270812988281,6.326708793640137,0
democratic_republic_of_congo_2013_00-76,democratic_republic_of_congo,2013.0,-1.0471872091293335,0.0,34.0,-0.9427719712257384,22.856782913208008,1
uganda_2014_00-21,uganda,2014.0,-0.354505717754364,0.0,25.0,0.4495800137519836,31.395360946655277,0
togo_2013_00-176,togo,2013.0,0.2721293270587921,0.0,28.0,6.264867782592773,1.1284600496292114,0
benin_2012_00-446,benin,2012.0,1.2890443801879885,1.0,21.0,6.377078056335449,2.440257787704468,0
ethiopia_2016_07-21,ethiopia,2016.0,-0.8776517510414124,0.0,19.0,11.868413925170898,40.08820724487305,1
uganda_2011_00-318,uganda,2011.0,-0.5922560095787048,0.0,22.0,3.346574068069458,31.238262176513672,1
uganda_2009_00-83,uganda,2009.0,-0.7550401091575623,0.0,28.0,0.6996219754219055,34.03742980957031,1
kenya_2014_10-34,kenya,2014.0,-0.1055603772401809,0.0,23.0,-0.3427439928054809,37.66276168823242,0
angola_2011_00-22,angola,2011.0,-0.906610667705536,0.0,33.0,-10.41960334777832,13.97072410583496,1
mozambique_2009_00-105,mozambique,2009.0,-0.3783870935440063,0.0,22.0,-23.86676979064941,35.18790054321289,0
uganda_2011_00-352,uganda,2011.0,-0.3636226952075958,0.0,23.0,0.5960220098495483,30.50615119934082,0
mali_2012_00-203,mali,2012.0,0.295913964509964,0.0,26.0,12.71315574645996,-7.812610149383545,0
uganda_2011_00-67,uganda,2011.0,-0.6029097437858582,0.0,24.0,0.001890999963507,31.966989517211918,1
uganda_2011_00-109,uganda,2011.0,-0.4130409657955169,0.0,24.0,0.3670589923858642,31.27119827270508,0
mali_2015_00-117,mali,2015.0,-0.2195350676774978,0.0,24.0,12.867977142333984,-4.287576198577881,0
ethiopia_2016_10-39,ethiopia,2016.0,1.573711633682251,1.0,25.0,9.027789115905762,38.81813049316406,0
nigeria_2013_00-535,nigeria,2013.0,0.6057863235473633,1.0,45.0,5.961636066436768,7.55788516998291,0
rwanda_2014_00-399,rwanda,2014.0,-0.467763215303421,0.0,26.0,-1.9104299545288088,29.902324676513672,0
kenya_2014_17-20,kenya,2014.0,-0.2721670866012573,0.0,16.0,-1.043512940406799,34.52724838256836,0
kenya_2014_25-44,kenya,2014.0,-0.2984899580478668,0.0,25.0,0.042833000421524,36.20392608642578,0
tanzania_2011_00-308,tanzania,2011.0,-0.5687823295593262,0.0,17.0,-7.383431911468506,37.71942138671875,1
angola_2011_00-56,angola,2011.0,1.0329792499542236,1.0,32.0,-5.5644707679748535,12.200790405273438,0
lesotho_2009_00-314,lesotho,2009.0,1.010771632194519,1.0,22.0,-29.350814819335938,27.550899505615234,0
mozambique_2009_00-26,mozambique,2009.0,-0.5160874128341675,0.0,21.0,-12.419249534606934,40.61384963989258,1
cote_d_ivoire_2012_00-32,cote_d_ivoire,2012.0,-0.0453277453780174,0.0,25.0,7.153318881988525,-6.352280139923096,0
mozambique_2009_00-157,mozambique,2009.0,-0.8561535477638245,0.0,24.0,-17.6566104888916,35.75580978393555,1
rwanda_2010_00-409,rwanda,2010.0,-0.6609669327735901,0.0,26.0,-1.8058229684829712,30.04659843444824,1
mali_2012_00-211,mali,2012.0,0.4446795582771301,1.0,23.0,14.26161289215088,-5.976550102233887,0
ethiopia_2016_05-28,ethiopia,2016.0,1.4326775074005127,1.0,24.0,8.59358024597168,39.12129211425781,0
lesotho_2014_00-315,lesotho,2014.0,0.3789564073085785,0.0,22.0,-29.559268951416016,27.51093864440918,0
zimbabwe_2015_00-98,zimbabwe,2015.0,1.3588353395462036,1.0,28.0,-20.940916061401367,29.031394958496094,0
kenya_2014_11-10,kenya,2014.0,1.3390763998031616,1.0,23.0,-0.5442590117454529,37.44907379150391,0
rwanda_2014_00-480,rwanda,2014.0,1.7296407222747805,1.0,24.0,-1.9640179872512815,30.13663482666016,0
zambia_2013_00-446,zambia,2013.0,0.1840564459562301,1.0,20.0,-14.56049633026123,30.802722930908203,0
mali_2012_00-160,mali,2012.0,1.1164097785949707,1.0,23.0,12.604070663452148,-8.010744094848633,0
mozambique_2011_00-531,mozambique,2011.0,-0.4687208831310272,0.0,25.0,-25.475318908691406,32.7436637878418,0
malawi_2010_00-451,malawi,2010.0,0.8141843676567078,1.0,17.0,-15.59218692779541,34.49964141845703,0
kenya_2014_13-38,kenya,2014.0,-0.0554951317608356,0.0,23.0,-1.9853160381317136,37.42207336425781,0
ethiopia_2010_00-203,ethiopia,2010.0,-1.141340732574463,0.0,28.0,5.961390018463135,36.83890914916992,1
zambia_2013_00-662,zambia,2013.0,-0.2557290196418762,0.0,23.0,-13.978631973266602,31.42314910888672,0
tanzania_2015_00-437,tanzania,2015.0,-0.7917742133140564,0.0,22.0,-3.920475006103516,36.51062774658203,1
zimbabwe_2015_00-208,zimbabwe,2015.0,0.2449311017990112,0.0,25.0,-18.06888771057129,30.760334014892575,0
malawi_2010_00-426,malawi,2010.0,-0.7442904710769653,0.0,31.0,-12.17568302154541,33.719512939453125,1
ethiopia_2016_05-31,ethiopia,2016.0,2.3832736015319824,1.0,26.0,8.998961448669434,38.76861953735352,0
cote_d_ivoire_2012_00-151,cote_d_ivoire,2012.0,-0.0956834554672241,0.0,30.0,9.4650239944458,-6.966752052307129,0
ghana_2014_00-187,ghana,2014.0,1.7561767101287842,1.0,30.0,5.594470977783203,-0.1940889954566955,0
benin_2012_00-538,benin,2012.0,0.7572529315948486,1.0,23.0,6.5224432945251465,2.6580824851989746,0
zambia_2013_00-605,zambia,2013.0,1.7989678382873535,1.0,23.0,-13.659188270568848,32.65452194213867,0
nigeria_2013_00-654,nigeria,2013.0,0.4936810433864593,0.0,38.0,5.271364212036133,7.950719833374023,0
democratic_republic_of_congo_2013_00-374,democratic_republic_of_congo,2013.0,1.9237239360809328,1.0,33.0,-4.334399223327637,15.316635131835938,0
cameroon_2011_00-29,cameroon,2011.0,0.6344089508056641,1.0,22.0,4.969719886779785,8.888406753540039,0
mozambique_2011_00-87,mozambique,2011.0,-0.5719307661056519,1.0,20.0,-11.670351028442385,39.58111572265625,1
mozambique_2011_00-169,mozambique,2011.0,-0.8383141756057739,0.0,25.0,-15.40424346923828,37.65649032592773,1
tanzania_2011_00-255,tanzania,2011.0,-0.6246077418327332,0.0,17.0,-2.668920993804932,33.28310012817383,1
mali_2012_00-217,mali,2012.0,1.2594538927078247,1.0,22.0,12.667381286621094,-7.980562210083008,0
zambia_2013_00-482,zambia,2013.0,-0.0728992745280265,0.0,23.0,-14.550334930419922,24.19758033752441,0
cote_d_ivoire_2012_00-297,cote_d_ivoire,2012.0,0.2168284505605697,0.0,27.0,5.419648170471191,-3.4893009662628174,0
nigeria_2013_00-847,nigeria,2013.0,0.4179383218288421,0.0,45.0,7.284158229827881,4.573843002319336,0
malawi_2014_00-7,malawi,2014.0,-0.496480256319046,0.0,23.0,-9.972670555114746,33.67948913574219,1
malawi_2015_00-538,malawi,2015.0,0.364195168018341,1.0,30.0,-15.395490646362305,35.31300354003906,0
rwanda_2014_00-166,rwanda,2014.0,-0.0211043637245893,0.0,26.0,-2.4234459400177,29.062952041625977,0
ghana_2014_00-130,ghana,2014.0,0.5012530088424683,0.0,28.0,7.817968845367432,-2.093907117843628,0
ghana_2014_00-310,ghana,2014.0,1.620517611503601,1.0,30.0,6.449571132659912,-2.322997093200684,0
tanzania_2011_00-81,tanzania,2011.0,0.5827590823173523,0.0,17.0,-6.3337907791137695,38.38543701171875,0
kenya_2014_10-3,kenya,2014.0,1.7650699615478516,1.0,23.0,-0.0649909973144531,37.66775131225586,0
malawi_2010_00-513,malawi,2010.0,-0.6273598074913025,0.0,34.0,-12.802947998046877,33.63222122192383,1
senegal_2010_00-267,senegal,2010.0,1.0220232009887695,1.0,20.0,14.78880500793457,-17.379854202270508,0
tanzania_2015_00-524,tanzania,2015.0,-0.6032482385635376,0.0,20.0,-2.6658639907836914,31.53900909423828,1
mali_2012_00-406,mali,2012.0,1.014118194580078,1.0,26.0,12.667526245117188,-7.96775484085083,0
democratic_republic_of_congo_2013_00-24,democratic_republic_of_congo,2013.0,-1.0724081993103027,0.0,33.0,-0.3702819943428039,22.22261047363281,1
malawi_2010_00-258,malawi,2010.0,0.4208793342113495,1.0,20.0,-15.764559745788574,35.012107849121094,0
malawi_2010_00-333,malawi,2010.0,-0.8516993522644043,0.0,29.0,-14.485607147216797,35.67732238769531,1
malawi_2015_00-188,malawi,2015.0,-0.5731123685836792,0.0,32.0,-13.755390167236328,33.89728546142578,1
uganda_2011_00-375,uganda,2011.0,-0.6402692198753357,0.0,25.0,-0.7260249853134155,29.69292449951172,1
uganda_2009_00-133,uganda,2009.0,-0.6703977584838867,0.0,28.0,1.5618430376052856,33.592811584472656,1
malawi_2010_00-54,malawi,2010.0,-0.6225708723068237,0.0,32.0,-11.40766716003418,33.47581481933594,1
angola_2015_00-539,angola,2015.0,1.718635082244873,1.0,26.0,-12.56349277496338,13.407943725585938,0
uganda_2014_00-94,uganda,2014.0,-0.5533376336097717,0.0,17.0,1.253779053688049,34.37485885620117,1
kenya_2014_06-43,kenya,2014.0,-0.6905860900878906,0.0,23.0,-1.5461269617080688,39.21632385253906,1
angola_2015_00-499,angola,2015.0,1.776472091674805,1.0,26.0,-9.541216850280762,16.35395622253418,0
mali_2012_00-198,mali,2012.0,-0.1520536839962005,0.0,24.0,12.776192665100098,-6.598416805267334,0
mozambique_2011_00-422,mozambique,2011.0,-0.6549224853515625,0.0,25.0,-23.699222564697266,34.67472457885742,1
malawi_2015_00-833,malawi,2015.0,-0.6578201651573181,0.0,31.0,-13.93435287475586,34.533382415771484,1
angola_2011_00-93,angola,2011.0,-0.5775430202484131,0.0,31.0,-10.999862670898438,17.564071655273438,1
burkina_faso_2010_00-289,burkina_faso,2010.0,1.2265825271606443,1.0,27.0,11.195789337158203,-4.272028923034668,0
sierra_leone_2013_00-380,sierra_leone,2013.0,-0.2648528814315796,0.0,30.0,8.670589447021484,-10.956382751464844,0
mozambique_2011_00-133,mozambique,2011.0,-0.589516818523407,0.0,25.0,-15.402257919311523,40.09197616577149,1
uganda_2014_00-0,uganda,2014.0,1.2706596851348877,1.0,28.0,0.3474279940128326,32.590274810791016,0
tanzania_2015_00-292,tanzania,2015.0,-0.3726916015148163,0.0,21.0,-5.030755043029785,32.13326644897461,0
kenya_2014_08-49,kenya,2014.0,0.6432101130485535,1.0,22.0,3.522562026977539,39.05193710327149,0
senegal_2010_00-362,senegal,2010.0,0.9625654220581056,1.0,20.0,12.909820556640623,-14.944905281066896,0
malawi_2015_00-562,malawi,2015.0,-0.3862710297107696,0.0,29.0,-12.241727828979492,33.409366607666016,0
benin_2012_00-290,benin,2012.0,0.3094984292984009,0.0,24.0,8.513446807861328,2.420905590057373,0
burkina_faso_2014_00-174,burkina_faso,2014.0,-0.4559558629989624,0.0,22.0,12.733508110046388,-2.1651339530944824,0
zimbabwe_2015_00-96,zimbabwe,2015.0,1.793300986289978,1.0,27.0,-19.45203018188477,29.77386474609375,0
cameroon_2011_00-335,cameroon,2011.0,0.5786362886428833,0.0,27.0,5.481097221374512,9.895668029785156,0
kenya_2014_31-15,kenya,2014.0,-0.456816554069519,0.0,25.0,0.3153530061244964,34.25593948364258,0
nigeria_2015_00-101,nigeria,2015.0,1.83065402507782,1.0,22.0,9.640118598937988,6.564521789550781,0
burkina_faso_2014_00-55,burkina_faso,2014.0,1.3985947370529177,1.0,26.0,12.391947746276855,-1.524893045425415,0
tanzania_2015_00-82,tanzania,2015.0,-0.2218001335859298,0.0,20.0,-6.954994201660156,37.06889343261719,0
burkina_faso_2014_00-18,burkina_faso,2014.0,-0.336249828338623,0.0,26.0,12.53036880493164,-2.8523290157318115,0
zimbabwe_2010_00-118,zimbabwe,2010.0,1.831713080406189,1.0,20.0,-20.142377853393555,28.585111618041992,0
benin_2012_00-80,benin,2012.0,-0.6099567413330078,1.0,24.0,10.395811080932615,1.3890953063964844,1
zimbabwe_2015_00-48,zimbabwe,2015.0,1.6557564735412598,1.0,27.0,-17.86932373046875,31.21656036376953,0
angola_2015_00-74,angola,2015.0,-0.8625451922416687,0.0,26.0,-7.487094879150391,16.225419998168945,1
togo_2013_00-190,togo,2013.0,0.554770290851593,1.0,30.0,10.870010375976562,0.1939329952001571,0
burkina_faso_2010_00-474,burkina_faso,2010.0,-0.4862865209579468,0.0,26.0,11.159782409667969,-0.21594800055027,1
nigeria_2010_00-88,nigeria,2010.0,0.2534564137458801,0.0,26.0,11.058023452758787,7.923961162567139,0
malawi_2010_00-298,malawi,2010.0,-0.753767728805542,0.0,33.0,-13.592378616333008,34.29903030395508,1
kenya_2015_00-223,kenya,2015.0,-0.2986552715301513,0.0,27.0,0.2197390049695968,34.8067626953125,0
zimbabwe_2010_00-42,zimbabwe,2010.0,-0.5705016851425171,0.0,28.0,-20.91254997253418,31.874557495117188,1
tanzania_2015_00-587,tanzania,2015.0,0.0851670056581497,0.0,21.0,-5.00626802444458,39.760520935058594,0
democratic_republic_of_congo_2013_00-173,democratic_republic_of_congo,2013.0,-0.512187123298645,0.0,34.0,-7.23749303817749,23.781658172607425,1
nigeria_2010_00-109,nigeria,2010.0,-0.1250290125608444,0.0,25.0,12.99656867980957,4.639866828918457,0
togo_2013_00-116,togo,2013.0,1.1019426584243774,1.0,30.0,6.138670921325684,1.2146250009536743,0
malawi_2010_00-141,malawi,2010.0,-0.7902588844299316,0.0,32.0,-11.231861114501951,34.19438934326172,1
angola_2015_00-125,angola,2015.0,1.7093555927276611,1.0,26.0,-8.804701805114746,13.284991264343262,0
senegal_2010_00-181,senegal,2010.0,-0.6358757019042969,0.0,21.0,14.041196823120115,-15.153875350952148,1
nigeria_2015_00-65,nigeria,2015.0,-0.48598113656044,0.0,25.0,9.623902320861816,11.511492729187012,1
tanzania_2010_00-197,tanzania,2010.0,-0.8576164245605469,0.0,19.0,-10.06956672668457,34.55730056762695,1
uganda_2009_00-40,uganda,2009.0,-0.6084086894989014,0.0,28.0,0.6791110038757324,33.31309509277344,1
nigeria_2015_00-259,nigeria,2015.0,1.628651738166809,1.0,25.0,5.093702793121338,7.381578922271728,0
tanzania_2015_00-198,tanzania,2015.0,1.024562954902649,1.0,18.0,-10.719482421875,38.797245025634766,0
sierra_leone_2013_00-101,sierra_leone,2013.0,-0.846743106842041,0.0,29.0,8.944994926452637,-12.223963737487791,1
lesotho_2014_00-391,lesotho,2014.0,0.8128801584243774,1.0,24.0,-28.89515495300293,27.89952850341797,0
senegal_2010_00-304,senegal,2010.0,-0.3113026320934295,0.0,21.0,12.581055641174316,-12.163865089416504,0
tanzania_2015_00-582,tanzania,2015.0,0.6984726786613464,0.0,21.0,-5.054180145263672,39.788368225097656,0
senegal_2010_00-117,senegal,2010.0,0.5464187264442444,1.0,21.0,12.900200843811035,-14.93784999847412,0
ethiopia_2010_00-439,ethiopia,2010.0,0.8815485239028931,1.0,26.0,9.589500427246094,41.82681274414063,0
nigeria_2015_00-31,nigeria,2015.0,-0.3781113922595978,0.0,25.0,12.617019653320312,8.863327980041504,0
mozambique_2009_00-127,mozambique,2009.0,1.428248167037964,1.0,21.0,-25.84984970092773,32.62413024902344,0
malawi_2015_00-212,malawi,2015.0,-0.4500116407871246,0.0,32.0,-15.427931785583496,35.411224365234375,0
senegal_2010_00-213,senegal,2010.0,-0.1800805628299713,0.0,21.0,13.013066291809082,-16.577611923217773,0
senegal_2012_00-30,senegal,2012.0,0.8692715167999268,0.0,22.0,14.863072395324709,-15.890610694885254,0
senegal_2010_00-154,senegal,2010.0,1.1123028993606567,1.0,21.0,12.549633026123049,-12.204571723937988,0
malawi_2010_00-713,malawi,2010.0,-0.2010238766670227,1.0,20.0,-12.904637336730955,34.291107177734375,0
cameroon_2011_00-64,cameroon,2011.0,-0.5228807330131531,0.0,28.0,10.741650581359863,14.107586860656738,1
uganda_2011_00-204,uganda,2011.0,-0.4038416445255279,1.0,22.0,1.8825830221176147,33.19343948364258,0
nigeria_2013_00-33,nigeria,2013.0,2.273347854614258,1.0,26.0,9.071746826171877,7.477029800415039,0
zambia_2013_00-153,zambia,2013.0,-0.8946693539619446,0.0,22.0,-8.935094833374023,31.91315650939941,1
zambia_2013_00-520,zambia,2013.0,-0.6330963373184204,0.0,20.0,-14.392645835876465,23.38773727416992,1
cameroon_2011_00-561,cameroon,2011.0,0.0463411659002304,0.0,28.0,4.914034843444824,9.861977577209473,0
burkina_faso_2010_00-200,burkina_faso,2010.0,-0.4991967678070068,0.0,26.0,13.17566204071045,-2.162529945373535,1
ethiopia_2016_04-46,ethiopia,2016.0,-0.9060304164886476,0.0,28.0,13.688925743103027,37.69465637207031,1
kenya_2014_01-30,kenya,2014.0,1.1875593662261963,1.0,21.0,-0.6091920137405396,36.59257888793945,0
nigeria_2010_00-30,nigeria,2010.0,0.0425904132425785,0.0,26.0,10.189916610717772,4.903464794158936,0
benin_2012_00-572,benin,2012.0,0.2961583733558655,0.0,24.0,6.543211936950684,2.6802473068237305,0
rwanda_2014_00-253,rwanda,2014.0,-0.3465118706226349,0.0,26.0,-1.926002025604248,30.529674530029297,0
lesotho_2009_00-302,lesotho,2009.0,-0.5203873515129089,0.0,25.0,-29.562299728393555,28.2726993560791,1
zimbabwe_2010_00-129,zimbabwe,2010.0,1.6994521617889404,1.0,22.0,-20.08159065246582,28.509580612182617,0
kenya_2014_22-38,kenya,2014.0,-0.2244783639907837,0.0,23.0,-0.0476839989423751,35.789337158203125,0
sierra_leone_2013_00-193,sierra_leone,2013.0,-0.3542128205299377,0.0,29.0,8.282844543457031,-11.064126014709473,0
sierra_leone_2013_00-194,sierra_leone,2013.0,0.7925549149513245,1.0,30.0,8.489014625549316,-13.221035957336426,0
guinea_2012_00-284,guinea,2012.0,-0.4981938600540161,0.0,24.0,8.566452980041504,-9.405957221984863,1
burkina_faso_2010_00-86,burkina_faso,2010.0,-0.7870166301727295,0.0,26.0,13.99675178527832,-0.4558149874210357,1
uganda_2014_00-38,uganda,2014.0,-0.3095459640026092,0.0,25.0,0.3139919936656952,31.962491989135746,0
nigeria_2015_00-223,nigeria,2015.0,0.8101546764373779,1.0,25.0,6.8038740158081055,7.441898822784424,0
rwanda_2014_00-491,rwanda,2014.0,-0.4100618362426758,0.0,26.0,-2.027432918548584,29.655086517333984,0
rwanda_2010_00-1,rwanda,2010.0,-0.8677471876144409,0.0,26.0,-1.833858013153076,30.31068992614746,1
malawi_2012_00-64,malawi,2012.0,1.0963611602783203,1.0,21.0,-14.01161003112793,33.80809783935547,0
mozambique_2009_00-41,mozambique,2009.0,-0.4260529577732086,0.0,22.0,-25.83233070373535,32.3420295715332,0
ethiopia_2016_07-26,ethiopia,2016.0,-0.6665207743644714,0.0,26.0,5.148672580718994,40.75446701049805,1
rwanda_2010_00-122,rwanda,2010.0,-0.715512216091156,0.0,26.0,-2.515692949295044,29.646141052246094,1
rwanda_2014_00-243,rwanda,2014.0,0.7518274784088135,1.0,26.0,-1.9735430479049685,30.045270919799805,0
nigeria_2013_00-202,nigeria,2013.0,0.24899922311306,0.0,45.0,10.961216926574709,9.55617332458496,0
kenya_2014_15-45,kenya,2014.0,-0.2176662236452102,0.0,23.0,0.137154996395111,34.25529098510742,0
zambia_2013_00-38,zambia,2013.0,-0.5948128700256348,0.0,20.0,-13.311159133911133,28.34076690673828,1
kenya_2014_07-49,kenya,2014.0,0.6326280832290649,0.0,21.0,-3.4000051021575928,38.5664176940918,0
mali_2015_00-163,mali,2015.0,1.565614938735962,1.0,24.0,12.565524101257324,-7.992602825164795,0
zambia_2013_00-606,zambia,2013.0,-0.6058731079101562,1.0,20.0,-17.255767822265625,24.128162384033203,1
kenya_2014_18-8,kenya,2014.0,-0.6598643064498901,0.0,23.0,-0.5944920182228088,34.26910781860352,1
tanzania_2015_00-37,tanzania,2015.0,-0.6009420156478882,0.0,21.0,-3.540700912475586,36.77738571166992,1
sierra_leone_2013_00-86,sierra_leone,2013.0,-0.7164235711097717,0.0,26.0,9.011844635009766,-13.220499038696287,1
benin_2012_00-448,benin,2012.0,1.178484320640564,1.0,23.0,6.3835554122924805,2.4145326614379883,0
rwanda_2010_00-160,rwanda,2010.0,-0.5796954035758972,0.0,26.0,-1.9954450130462649,29.41455078125,1
rwanda_2014_00-345,rwanda,2014.0,-0.5647088289260864,0.0,26.0,-1.7487139701843262,29.822717666625977,1
malawi_2015_00-810,malawi,2015.0,0.7974558472633362,1.0,27.0,-14.816344261169434,34.6326904296875,0
uganda_2014_00-54,uganda,2014.0,0.300980806350708,1.0,23.0,0.4437209963798523,33.2349967956543,0
malawi_2012_00-128,malawi,2012.0,-0.7631542086601257,0.0,25.0,-15.713879585266112,34.92955780029297,1
cote_d_ivoire_2012_00-318,cote_d_ivoire,2012.0,-0.111524261534214,0.0,29.0,9.313310623168944,-5.624612808227539,0
benin_2012_00-614,benin,2012.0,1.2179323434829712,0.0,23.0,6.380713939666748,2.481539249420166,0
malawi_2014_00-128,malawi,2014.0,0.2616473138332367,1.0,23.0,-15.713817596435549,35.011268615722656,0
malawi_2010_00-206,malawi,2010.0,-0.7534827589988708,0.0,34.0,-9.591525077819824,33.30819320678711,1
mozambique_2011_00-208,mozambique,2011.0,-0.774414598941803,0.0,25.0,-17.116689682006836,35.686737060546875,1
kenya_2014_28-8,kenya,2014.0,-0.3664655983448028,1.0,19.0,-0.2554579973220825,35.5178337097168,0
zimbabwe_2010_00-348,zimbabwe,2010.0,-1.0463303327560425,0.0,26.0,-17.86563491821289,27.619707107543945,1
rwanda_2010_00-356,rwanda,2010.0,-0.8899052143096924,0.0,25.0,-2.540940046310425,29.053524017333984,1
ghana_2014_00-157,ghana,2014.0,2.218616247177124,1.0,8.0,6.197807788848877,-1.6657480001449585,0
kenya_2014_15-19,kenya,2014.0,-0.8500092625617981,0.0,9.0,3.820417881011963,41.42077255249024,1
zimbabwe_2015_00-302,zimbabwe,2015.0,-0.0065693212673068,0.0,27.0,-18.75650978088379,31.791439056396484,0
burkina_faso_2010_00-74,burkina_faso,2010.0,-0.4300085306167602,0.0,25.0,11.595795631408691,-3.734358072280884,0
rwanda_2014_00-390,rwanda,2014.0,-0.417057067155838,0.0,26.0,-1.7257790565490725,29.55641365051269,0
lesotho_2009_00-81,lesotho,2009.0,0.6766431927680969,0.0,25.0,-29.421056747436523,27.554386138916016,0
rwanda_2010_00-442,rwanda,2010.0,0.8065133690834045,1.0,26.0,-1.9629969596862795,30.118024826049805,0
zambia_2013_00-652,zambia,2013.0,1.2753397226333618,1.0,24.0,-11.843548774719238,31.451492309570312,0
tanzania_2015_00-282,tanzania,2015.0,-0.767831563949585,0.0,21.0,-4.129828929901123,33.34675979614258,1
malawi_2015_00-217,malawi,2015.0,-0.2289874255657196,0.0,32.0,-15.333430290222168,35.39313888549805,0
benin_2012_00-253,benin,2012.0,0.811375081539154,0.0,24.0,9.149231910705566,2.586877584457397,0
kenya_2014_23-24,kenya,2014.0,-0.0662396997213363,0.0,24.0,0.1561910063028335,35.430667877197266,0
tanzania_2011_00-249,tanzania,2011.0,-0.1464273780584335,0.0,17.0,-4.987651824951172,39.799747467041016,0
senegal_2010_00-176,senegal,2010.0,-0.8281882405281067,0.0,16.0,12.452245712280272,-12.73585605621338,1
malawi_2010_00-572,malawi,2010.0,0.3706383407115936,1.0,19.0,-13.981036186218262,33.79215240478516,0
angola_2015_00-472,angola,2015.0,-0.6236413717269897,0.0,26.0,-9.4553861618042,20.3132438659668,1
rwanda_2010_00-16,rwanda,2010.0,-0.7468733191490173,0.0,26.0,-2.116178035736084,29.8138370513916,1
malawi_2010_00-160,malawi,2010.0,-0.6441959738731384,0.0,31.0,-15.354761123657228,34.83303451538086,1
kenya_2015_00-17,kenya,2015.0,-0.2453897595405578,0.0,30.0,-0.7481589913368225,37.34099578857422,0
mali_2012_00-67,mali,2012.0,-0.1162835359573364,0.0,25.0,14.936182022094728,-11.566424369812012,0
mozambique_2009_00-232,mozambique,2009.0,-0.5510478019714355,0.0,23.0,-15.38243007659912,35.93252944946289,1
ghana_2016_00-40,ghana,2016.0,1.0929296016693115,1.0,30.0,5.5378007888793945,-0.4198760092258453,0
ghana_2016_00-117,ghana,2016.0,1.2509589195251465,1.0,30.0,6.71422290802002,-1.637639045715332,0
sierra_leone_2013_00-147,sierra_leone,2013.0,-0.3522674739360809,0.0,28.0,8.206222534179688,-10.649496078491213,0
nigeria_2015_00-293,nigeria,2015.0,0.4399010241031647,0.0,25.0,4.791635990142822,6.007629871368408,0
ghana_2014_00-397,ghana,2014.0,-0.1154098138213157,0.0,29.0,6.573410987854004,-0.4242160022258758,0
rwanda_2010_00-8,rwanda,2010.0,0.7888238430023193,1.0,25.0,-1.9748339653015137,30.11113548278809,0
tanzania_2010_00-305,tanzania,2010.0,-0.8324715495109558,0.0,20.0,-1.4125620126724243,30.871131896972656,1
zimbabwe_2010_00-375,zimbabwe,2010.0,-0.9520997405052184,0.0,23.0,-18.03556060791016,27.34663963317871,1
mozambique_2011_00-100,mozambique,2011.0,-0.722388505935669,0.0,25.0,-11.385931968688965,39.66633987426758,1
kenya_2014_20-31,kenya,2014.0,-0.939965009689331,0.0,23.0,1.5140520334243774,35.073936462402344,1
